date,hub,vehicle_type,deliveries_count,on_time_pct,avg_delivery_time_min,fuel_cost_sar,customer_rating
2025-04-25,Jeddah-Hub,Truck,92,88.8,57.8,720.52,3.86
2025-04-25,Dammam-Hub,Motorbike,293,97.8,23.2,681.98,4.47
2025-04-25,Dammam-Hub,Van,161,97.8,33.7,743.51,4.41
2025-04-25,Dammam-Hub,Truck,45,97.8,47.5,358.42,4.25
2025-04-25,Makkah-Hub,Motorbike,342,83.9,24.7,770.38,3.18
2025-04-25,Makkah-Hub,Van,239,83.9,35.2,1019.07,4.08
2025-04-25,Makkah-Hub,Truck,63,83.9,54.5,512.39,4.01
2025-04-25,Madinah-Hub,Motorbike,237,86.7,21.7,521.91,3.96
2025-04-25,Madinah-Hub,Van,159,86.7,37.4,700.06,4.75
2025-04-25,Madinah-Hub,Truck,41,86.7,59.3,335.45,3.53
2025-04-26,Riyadh-Hub,Motorbike,797,90.2,32.8,1705.28,3.99
2025-04-26,Riyadh-Hub,Van,469,90.2,39.1,2068.37,4.24
2025-04-26,Riyadh-Hub,Truck,130,90.2,55.3,1010.21,3.71
2025-04-26,Jeddah-Hub,Motorbike,638,86.2,37.8,1430.62,3.47
2025-04-26,Jeddah-Hub,Van,384,86.2,32.4,1761.75,3.98
2025-04-26,Jeddah-Hub,Truck,116,86.2,48.6,961.67,4.02
2025-04-26,Dammam-Hub,Motorbike,320,93.1,20.7,738.68,4.52
2025-04-26,Dammam-Hub,Van,206,93.1,23.5,926.58,3.64
2025-04-26,Dammam-Hub,Truck,56,93.1,40.7,437.83,3.9
2025-04-26,Makkah-Hub,Motorbike,439,82.2,26.4,1018.49,3.79
2025-04-26,Makkah-Hub,Van,275,82.2,40.4,1224.79,3.76
2025-04-26,Makkah-Hub,Truck,77,82.2,55.4,592.1,3.84
2025-04-26,Madinah-Hub,Motorbike,265,91.1,19.8,603.95,4.26
2025-04-26,Madinah-Hub,Van,183,91.1,39.1,795.58,3.72
2025-04-26,Madinah-Hub,Truck,55,91.1,52.6,453.2,3.99
2025-04-27,Riyadh-Hub,Motorbike,791,93.1,22.1,1715.4,4.47
2025-04-27,Riyadh-Hub,Van,499,93.1,32.6,2189.28,3.93
2025-04-27,Riyadh-Hub,Truck,140,93.1,44.9,1097.11,3.76
2025-04-27,Jeddah-Hub,Motorbike,598,89.9,24.4,1357.91,3.92
2025-04-27,Jeddah-Hub,Van,353,89.9,32.5,1636.86,3.72
2025-04-27,Jeddah-Hub,Truck,101,89.9,49.6,767.1,4.18
2025-04-27,Dammam-Hub,Motorbike,355,91.9,19.4,777.72,4.35
2025-04-27,Dammam-Hub,Van,235,91.9,46.0,1039.13,4.31
2025-04-27,Dammam-Hub,Truck,58,91.9,48.7,480.37,4.14
2025-04-27,Makkah-Hub,Motorbike,402,86.2,30.2,899.79,3.99
2025-04-27,Makkah-Hub,Van,252,86.2,31.1,1116.46,3.83
2025-04-27,Makkah-Hub,Truck,78,86.2,53.7,621.86,4.73
2025-04-27,Madinah-Hub,Motorbike,287,91.6,27.5,668.75,3.86
2025-04-27,Madinah-Hub,Van,195,91.6,39.5,849.27,4.55
2025-04-27,Madinah-Hub,Truck,53,91.6,46.0,438.94,3.72
2025-04-28,Riyadh-Hub,Motorbike,720,92.6,17.1,1612.49,4.12
2025-04-28,Riyadh-Hub,Van,506,92.6,23.3,2339.24,4.29
2025-04-28,Riyadh-Hub,Truck,147,92.6,47.4,1170.4,4.98
2025-04-28,Jeddah-Hub,Motorbike,612,86.0,38.7,1358.69,3.78
2025-04-28,Jeddah-Hub,Van,411,86.0,32.3,1920.72,4.16
2025-04-28,Jeddah-Hub,Truck,119,86.0,40.8,899.93,4.23
2025-04-28,Dammam-Hub,Motorbike,362,94.7,33.6,788.83,4.24
2025-04-28,Dammam-Hub,Van,199,94.7,25.3,929.7,4.16
2025-04-28,Dammam-Hub,Truck,62,94.7,48.5,494.26,4.37
2025-04-28,Makkah-Hub,Motorbike,431,84.8,29.1,987.9,3.8
2025-04-28,Makkah-Hub,Van,257,84.8,37.7,1176.95,4.12
2025-04-28,Makkah-Hub,Truck,81,84.8,53.7,619.18,4.05
2025-04-28,Madinah-Hub,Motorbike,281,88.6,26.3,626.22,4.26
2025-04-28,Madinah-Hub,Van,173,88.6,31.4,748.36,3.81
2025-04-28,Madinah-Hub,Truck,49,88.6,47.4,399.6,3.75
2025-04-29,Riyadh-Hub,Motorbike,735,91.7,19.2,1633.05,4.12
2025-04-29,Riyadh-Hub,Van,431,91.7,37.2,2016.31,3.65
2025-04-29,Riyadh-Hub,Truck,138,91.7,44.6,1107.93,4.59
2025-04-29,Jeddah-Hub,Motorbike,664,85.8,28.3,1462.56,3.99
2025-04-29,Jeddah-Hub,Van,357,85.8,32.4,1585.05,4.34
2025-04-29,Jeddah-Hub,Truck,112,85.8,52.9,929.75,3.5
2025-04-29,Dammam-Hub,Motorbike,335,92.6,27.3,782.94,4.0
2025-04-29,Dammam-Hub,Van,218,92.6,35.0,1002.73,4.5
2025-04-29,Dammam-Hub,Truck,67,92.6,49.8,512.3,3.73
2025-04-29,Makkah-Hub,Motorbike,407,82.9,31.2,884.87,3.7
2025-04-29,Makkah-Hub,Van,294,82.9,35.5,1250.29,3.72
2025-04-29,Makkah-Hub,Truck,76,82.9,51.2,588.12,3.77
2025-04-29,Madinah-Hub,Motorbike,299,89.6,28.1,699.18,4.03
2025-04-29,Madinah-Hub,Van,169,89.6,32.5,737.28,3.84
2025-04-29,Madinah-Hub,Truck,51,89.6,46.7,420.7,3.93
2025-04-30,Riyadh-Hub,Motorbike,804,95.4,26.1,1873.68,4.39
2025-04-30,Riyadh-Hub,Van,451,95.4,35.7,2028.22,4.09
2025-04-30,Riyadh-Hub,Truck,123,95.4,47.0,964.71,3.91
2025-04-30,Jeddah-Hub,Motorbike,631,89.1,29.2,1463.73,4.07
2025-04-30,Jeddah-Hub,Van,384,89.1,40.2,1726.67,3.77
2025-04-30,Jeddah-Hub,Truck,109,89.1,56.4,868.57,3.8
2025-04-30,Dammam-Hub,Motorbike,338,91.0,24.1,767.27,3.38
2025-04-30,Dammam-Hub,Van,230,91.0,34.0,982.34,4.24
2025-04-30,Dammam-Hub,Truck,60,91.0,52.2,476.76,3.87
2025-04-30,Makkah-Hub,Motorbike,388,84.0,33.9,830.92,3.89
2025-04-30,Makkah-Hub,Van,258,84.0,38.3,1121.06,3.75
2025-04-30,Makkah-Hub,Truck,79,84.0,49.7,643.94,3.29
2025-04-30,Madinah-Hub,Motorbike,272,86.9,26.9,630.82,3.14
2025-04-30,Madinah-Hub,Van,192,86.9,29.6,823.42,4.08
2025-04-30,Madinah-Hub,Truck,51,86.9,56.5,386.12,3.82
2025-05-01,Riyadh-Hub,Motorbike,803,89.9,27.7,1852.96,4.1
2025-05-01,Riyadh-Hub,Van,435,89.9,35.0,1847.29,4.57
2025-05-01,Riyadh-Hub,Truck,136,89.9,47.0,1078.27,4.12
2025-05-01,Jeddah-Hub,Motorbike,577,91.2,18.6,1326.91,4.4
2025-05-01,Jeddah-Hub,Van,390,91.2,35.6,1712.46,4.59
2025-05-01,Jeddah-Hub,Truck,111,91.2,46.8,881.38,3.78
2025-05-01,Dammam-Hub,Motorbike,374,93.9,24.5,807.11,4.21
2025-05-01,Dammam-Hub,Van,214,93.9,28.6,947.8,3.86
2025-05-01,Dammam-Hub,Truck,63,93.9,47.3,493.33,4.5
2025-05-01,Makkah-Hub,Motorbike,426,54.4,36.7,944.13,3.14
2025-05-01,Makkah-Hub,Van,251,54.4,42.8,1154.64,3.38
2025-05-01,Makkah-Hub,Truck,84,54.4,50.3,643.3,3.2
2025-05-01,Madinah-Hub,Motorbike,268,89.9,27.3,582.35,3.59
2025-05-01,Madinah-Hub,Van,192,89.9,29.5,848.84,4.44
2025-05-01,Madinah-Hub,Truck,47,89.9,51.6,363.47,4.24
2025-05-02,Riyadh-Hub,Motorbike,573,91.6,26.9,1231.39,3.93
2025-05-02,Riyadh-Hub,Van,401,91.6,36.7,1850.59,3.89
2025-05-02,Riyadh-Hub,Truck,116,91.6,49.4,890.16,4.1
2025-05-02,Jeddah-Hub,Motorbike,492,88.4,29.7,1048.69,4.08
2025-05-02,Jeddah-Hub,Van,310,88.4,38.8,1430.9,4.2
2025-05-02,Jeddah-Hub,Truck,79,88.4,42.8,638.05,3.78
2025-05-02,Dammam-Hub,Motorbike,251,92.2,23.1,563.54,4.34
2025-05-02,Dammam-Hub,Van,159,92.2,37.2,713.8,4.29
2025-05-02,Dammam-Hub,Truck,52,92.2,41.9,412.72,4.53
2025-05-02,Makkah-Hub,Motorbike,353,60.4,41.0,776.55,3.82
2025-05-02,Makkah-Hub,Van,212,60.4,42.6,985.19,3.19
2025-05-02,Makkah-Hub,Truck,56,60.4,54.4,447.77,3.9
2025-05-02,Madinah-Hub,Motorbike,248,88.0,24.8,580.74,3.68
2025-05-02,Madinah-Hub,Van,132,88.0,42.3,609.05,3.92
2025-05-02,Madinah-Hub,Truck,43,88.0,51.5,335.15,3.85
2025-05-03,Riyadh-Hub,Motorbike,673,88.0,31.3,1523.89,4.32
2025-05-03,Riyadh-Hub,Van,503,88.0,31.0,2246.58,4.01
2025-05-03,Riyadh-Hub,Truck,129,88.0,50.2,1043.07,4.03
2025-05-03,Jeddah-Hub,Motorbike,665,85.8,28.4,1540.46,4.36
2025-05-03,Jeddah-Hub,Van,384,85.8,32.0,1737.62,3.94
2025-05-03,Jeddah-Hub,Truck,113,85.8,50.4,895.64,3.9
2025-05-03,Dammam-Hub,Motorbike,334,90.9,23.0,738.7,4.36
2025-05-03,Dammam-Hub,Van,201,90.9,29.1,886.19,4.14
2025-05-03,Dammam-Hub,Truck,65,90.9,40.4,511.63,4.37
2025-05-03,Makkah-Hub,Motorbike,437,54.9,42.6,992.25,3.73
2025-05-03,Makkah-Hub,Van,293,54.9,37.8,1322.25,2.84
2025-05-03,Makkah-Hub,Truck,84,54.9,53.5,643.21,2.82
2025-05-03,Madinah-Hub,Motorbike,299,88.5,20.9,670.86,4.36
2025-05-03,Madinah-Hub,Van,173,88.5,36.8,741.22,4.06
2025-05-03,Madinah-Hub,Truck,51,88.5,42.9,420.22,4.08
2025-05-04,Riyadh-Hub,Motorbike,765,90.7,23.7,1775.67,3.93
2025-05-04,Riyadh-Hub,Van,461,90.7,35.1,2100.73,4.2
2025-05-04,Riyadh-Hub,Truck,130,90.7,47.1,1050.46,3.63
2025-05-04,Jeddah-Hub,Motorbike,632,86.9,28.6,1397.16,4.06
2025-05-04,Jeddah-Hub,Van,402,86.9,31.5,1832.23,4.26
2025-05-04,Jeddah-Hub,Truck,100,86.9,47.3,782.39,4.33
2025-05-04,Dammam-Hub,Motorbike,349,86.5,26.4,747.98,4.21
2025-05-04,Dammam-Hub,Van,205,86.5,35.5,903.59,3.85
2025-05-04,Dammam-Hub,Truck,61,86.5,51.0,502.46,4.15
2025-05-04,Makkah-Hub,Motorbike,454,62.1,36.8,1049.07,3.77
2025-05-04,Makkah-Hub,Van,270,62.1,39.9,1188.92,3.01
2025-05-04,Makkah-Hub,Truck,80,62.1,54.6,653.31,3.79
2025-05-04,Madinah-Hub,Motorbike,307,88.7,20.0,663.24,4.15
2025-05-04,Madinah-Hub,Van,193,88.7,37.0,876.87,3.64
2025-05-04,Madinah-Hub,Truck,53,88.7,49.1,441.51,4.42
2025-05-05,Riyadh-Hub,Motorbike,767,87.6,21.2,1723.72,4.15
2025-05-05,Riyadh-Hub,Van,456,87.6,39.0,1992.45,3.98
2025-05-05,Riyadh-Hub,Truck,144,87.6,44.5,1190.4,4.34
2025-05-05,Jeddah-Hub,Motorbike,658,87.8,22.8,1479.66,3.57
2025-05-05,Jeddah-Hub,Van,379,87.8,27.5,1675.56,4.17
2025-05-05,Jeddah-Hub,Truck,113,87.8,51.2,941.77,3.96
2025-05-05,Dammam-Hub,Motorbike,351,91.9,29.2,758.53,4.2
2025-05-05,Dammam-Hub,Van,212,91.9,35.1,949.49,3.89
2025-05-05,Dammam-Hub,Truck,64,91.9,50.0,511.44,4.41
2025-05-05,Makkah-Hub,Motorbike,401,63.6,25.1,893.27,3.9
2025-05-05,Makkah-Hub,Van,248,63.6,36.6,1107.35,3.85
2025-05-05,Makkah-Hub,Truck,71,63.6,59.2,569.49,3.15
2025-05-05,Madinah-Hub,Motorbike,294,92.0,23.5,627.94,4.08
2025-05-05,Madinah-Hub,Van,186,92.0,31.0,838.29,4.02
2025-05-05,Madinah-Hub,Truck,53,92.0,53.4,409.28,3.87
2025-05-06,Riyadh-Hub,Motorbike,697,93.5,27.8,1620.57,4.14
2025-05-06,Riyadh-Hub,Van,478,93.5,38.7,2066.29,4.38
2025-05-06,Riyadh-Hub,Truck,123,93.5,46.3,965.77,3.86
2025-05-06,Jeddah-Hub,Motorbike,550,86.5,19.2,1248.38,4.07
2025-05-06,Jeddah-Hub,Van,399,86.5,48.2,1808.46,3.64
2025-05-06,Jeddah-Hub,Truck,119,86.5,53.0,942.41,3.58
2025-05-06,Dammam-Hub,Motorbike,345,90.2,25.2,797.48,3.58
2025-05-06,Dammam-Hub,Van,205,90.2,27.3,960.21,4.88
2025-05-06,Dammam-Hub,Truck,62,90.2,44.1,507.46,4.27
2025-05-06,Makkah-Hub,Motorbike,399,64.7,33.6,894.28,3.77
2025-05-06,Makkah-Hub,Van,283,64.7,45.0,1304.39,3.33
2025-05-06,Makkah-Hub,Truck,82,64.7,56.4,641.04,3.71
2025-05-06,Madinah-Hub,Motorbike,294,91.6,32.0,645.96,3.9
2025-05-06,Madinah-Hub,Van,198,91.6,34.6,906.34,3.74
2025-05-06,Madinah-Hub,Truck,48,91.6,51.6,391.23,3.6
2025-05-07,Riyadh-Hub,Motorbike,701,90.7,30.7,1629.72,3.78
2025-05-07,Riyadh-Hub,Van,518,90.7,39.2,2383.86,3.91
2025-05-07,Riyadh-Hub,Truck,137,90.7,53.6,1136.09,4.4
2025-05-07,Jeddah-Hub,Motorbike,567,88.2,30.0,1214.07,3.56
2025-05-07,Jeddah-Hub,Van,392,88.2,32.3,1809.07,3.81
2025-05-07,Jeddah-Hub,Truck,107,88.2,48.3,893.87,3.88
2025-05-07,Dammam-Hub,Motorbike,332,93.0,24.6,745.97,4.24
2025-05-07,Dammam-Hub,Van,234,93.0,43.8,1018.5,4.04
2025-05-07,Dammam-Hub,Truck,63,93.0,44.2,503.69,3.68
2025-05-07,Makkah-Hub,Motorbike,399,60.4,35.5,908.54,3.02
2025-05-07,Makkah-Hub,Van,291,60.4,37.1,1365.19,3.55
2025-05-07,Makkah-Hub,Truck,85,60.4,48.0,697.83,3.56
2025-05-07,Madinah-Hub,Motorbike,310,89.5,28.2,683.96,4.52
2025-05-07,Madinah-Hub,Van,177,89.5,35.6,782.27,3.83
2025-05-07,Madinah-Hub,Truck,48,89.5,52.1,377.89,4.24
2025-05-08,Riyadh-Hub,Motorbike,787,93.1,22.0,1806.55,3.91
2025-05-08,Riyadh-Hub,Van,509,93.1,26.9,2209.28,3.62
2025-05-08,Riyadh-Hub,Truck,142,93.1,56.7,1102.41,4.27
2025-05-08,Jeddah-Hub,Motorbike,563,87.8,24.3,1271.33,4.14
2025-05-08,Jeddah-Hub,Van,399,87.8,37.0,1703.87,3.89
2025-05-08,Jeddah-Hub,Truck,110,87.8,36.4,900.78,4.33
2025-05-08,Dammam-Hub,Motorbike,357,92.3,34.6,786.62,4.06
2025-05-08,Dammam-Hub,Van,227,92.3,40.2,993.83,4.15
2025-05-08,Dammam-Hub,Truck,67,92.3,52.6,515.72,4.47
2025-05-08,Makkah-Hub,Motorbike,418,58.7,40.4,952.91,3.32
2025-05-08,Makkah-Hub,Van,287,58.7,41.9,1225.84,3.19
2025-05-08,Makkah-Hub,Truck,83,58.7,56.3,678.11,3.46
2025-05-08,Madinah-Hub,Motorbike,287,93.8,26.9,642.1,4.09
2025-05-08,Madinah-Hub,Van,164,93.8,32.3,750.15,4.31
2025-05-08,Madinah-Hub,Truck,52,93.8,57.4,425.19,3.71
2025-05-09,Riyadh-Hub,Motorbike,589,90.1,20.8,1326.82,3.99
2025-05-09,Riyadh-Hub,Van,398,90.1,36.5,1834.61,3.87
2025-05-09,Riyadh-Hub,Truck,112,90.1,57.1,883.67,3.64
2025-05-09,Jeddah-Hub,Motorbike,436,86.4,23.5,978.54,3.92
2025-05-09,Jeddah-Hub,Van,308,86.4,38.5,1432.39,4.28
2025-05-09,Jeddah-Hub,Truck,89,86.4,53.7,682.87,4.1
2025-05-09,Dammam-Hub,Motorbike,257,98.4,23.9,600.57,4.36
2025-05-09,Dammam-Hub,Van,164,98.4,28.4,759.08,3.88
2025-05-09,Dammam-Hub,Truck,51,98.4,49.3,400.8,4.27
2025-05-09,Makkah-Hub,Motorbike,339,56.4,34.0,781.02,2.89
2025-05-09,Makkah-Hub,Van,223,56.4,47.5,1015.17,3.37
2025-05-09,Makkah-Hub,Truck,59,56.4,58.6,485.49,3.15
2025-05-09,Madinah-Hub,Motorbike,219,86.6,23.5,486.33,3.57
2025-05-09,Madinah-Hub,Van,138,86.6,31.0,622.7,3.39
2025-05-09,Madinah-Hub,Truck,40,86.6,50.4,323.49,3.41
2025-05-10,Riyadh-Hub,Motorbike,739,86.3,25.1,1617.78,4.01
2025-05-10,Riyadh-Hub,Van,485,86.3,36.0,2159.55,4.27
2025-05-10,Riyadh-Hub,Truck,147,86.3,49.0,1210.37,3.51
2025-05-10,Jeddah-Hub,Motorbike,572,90.1,17.9,1230.3,4.22
2025-05-10,Jeddah-Hub,Van,406,90.1,31.5,1907.02,4.0
2025-05-10,Jeddah-Hub,Truck,109,90.1,44.8,886.0,3.8
2025-05-10,Dammam-Hub,Motorbike,332,91.6,23.8,761.77,3.96
2025-05-10,Dammam-Hub,Van,238,91.6,34.0,1049.71,4.11
2025-05-10,Dammam-Hub,Truck,60,91.6,46.8,493.76,4.39
2025-05-10,Makkah-Hub,Motorbike,439,67.6,29.1,1009.26,3.54
2025-05-10,Makkah-Hub,Van,290,67.6,39.7,1267.85,3.12
2025-05-10,Makkah-Hub,Truck,75,67.6,55.4,576.49,3.63
2025-05-10,Madinah-Hub,Motorbike,292,95.6,22.4,671.07,3.91
2025-05-10,Madinah-Hub,Van,180,95.6,30.6,833.47,3.87
2025-05-10,Madinah-Hub,Truck,51,95.6,46.2,396.07,4.33
2025-05-11,Riyadh-Hub,Motorbike,784,84.3,29.7,1770.92,4.41
2025-05-11,Riyadh-Hub,Van,478,84.3,31.4,2204.68,3.85
2025-05-11,Riyadh-Hub,Truck,138,84.3,54.1,1108.42,3.65
2025-05-11,Jeddah-Hub,Motorbike,563,88.1,30.9,1203.81,3.95
2025-05-11,Jeddah-Hub,Van,420,88.1,27.9,1892.06,3.97
2025-05-11,Jeddah-Hub,Truck,105,88.1,50.3,869.09,4.25
2025-05-11,Dammam-Hub,Motorbike,317,90.6,27.5,694.41,4.14
2025-05-11,Dammam-Hub,Van,198,90.6,30.9,914.06,4.51
2025-05-11,Dammam-Hub,Truck,61,90.6,50.4,508.2,3.87
2025-05-11,Makkah-Hub,Motorbike,417,62.0,37.6,912.77,3.51
2025-05-11,Makkah-Hub,Van,247,62.0,41.1,1141.81,3.58
2025-05-11,Makkah-Hub,Truck,71,62.0,50.1,562.18,3.35
2025-05-11,Madinah-Hub,Motorbike,258,88.5,25.3,579.98,3.79
2025-05-11,Madinah-Hub,Van,175,88.5,35.0,782.71,3.85
2025-05-11,Madinah-Hub,Truck,56,88.5,48.2,438.0,3.95
2025-05-12,Riyadh-Hub,Motorbike,686,90.9,30.8,1469.62,3.87
2025-05-12,Riyadh-Hub,Van,442,90.9,33.3,1992.75,4.14
2025-05-12,Riyadh-Hub,Truck,143,90.9,44.6,1146.39,4.02
2025-05-12,Jeddah-Hub,Motorbike,570,85.6,13.3,1321.57,3.89
2025-05-12,Jeddah-Hub,Van,390,85.6,26.5,1821.24,4.2
2025-05-12,Jeddah-Hub,Truck,105,85.6,60.2,810.75,3.49
2025-05-12,Dammam-Hub,Motorbike,308,94.3,33.1,686.27,4.6
2025-05-12,Dammam-Hub,Van,208,94.3,27.6,912.82,3.67
2025-05-12,Dammam-Hub,Truck,60,94.3,49.0,466.71,3.99
2025-05-12,Makkah-Hub,Motorbike,411,64.8,34.9,937.0,3.88
2025-05-12,Makkah-Hub,Van,271,64.8,41.9,1245.44,3.9
2025-05-12,Makkah-Hub,Truck,72,64.8,56.5,551.11,3.61
2025-05-12,Madinah-Hub,Motorbike,284,87.7,28.6,647.49,3.82
2025-05-12,Madinah-Hub,Van,167,87.7,29.2,762.32,4.14
2025-05-12,Madinah-Hub,Truck,50,87.7,46.7,411.64,4.4
2025-05-13,Riyadh-Hub,Motorbike,800,86.2,29.9,1715.45,4.16
2025-05-13,Riyadh-Hub,Van,471,86.2,31.3,2174.5,3.81
2025-05-13,Riyadh-Hub,Truck,143,86.2,55.3,1095.72,4.36
2025-05-13,Jeddah-Hub,Motorbike,583,86.5,36.2,1328.17,3.73
2025-05-13,Jeddah-Hub,Van,397,86.5,41.2,1808.55,3.26
2025-05-13,Jeddah-Hub,Truck,119,86.5,50.7,996.82,4.56
2025-05-13,Dammam-Hub,Motorbike,327,96.2,20.5,770.08,4.18
2025-05-13,Dammam-Hub,Van,210,96.2,27.5,918.97,3.89
2025-05-13,Dammam-Hub,Truck,58,96.2,37.2,461.87,4.09
2025-05-13,Makkah-Hub,Motorbike,443,67.4,27.3,997.86,3.73
2025-05-13,Makkah-Hub,Van,287,67.4,46.2,1254.58,4.25
2025-05-13,Makkah-Hub,Truck,85,67.4,53.6,695.27,3.89
2025-05-13,Madinah-Hub,Motorbike,286,93.7,26.8,654.05,4.7
2025-05-13,Madinah-Hub,Van,189,93.7,31.5,870.26,3.98
2025-05-13,Madinah-Hub,Truck,57,93.7,48.3,444.18,4.04
2025-05-14,Riyadh-Hub,Motorbike,789,90.9,17.9,1727.83,4.44
2025-05-14,Riyadh-Hub,Van,458,90.9,34.7,2032.23,4.2
2025-05-14,Riyadh-Hub,Truck,146,90.9,45.7,1109.93,4.17
2025-05-14,Jeddah-Hub,Motorbike,661,90.7,26.2,1536.13,4.79
2025-05-14,Jeddah-Hub,Van,412,90.7,31.6,1788.19,4.18
2025-05-14,Jeddah-Hub,Truck,116,90.7,56.1,899.31,4.1
2025-05-14,Dammam-Hub,Motorbike,349,93.5,26.1,782.28,4.61
2025-05-14,Dammam-Hub,Van,216,93.5,30.2,929.67,4.15
2025-05-14,Dammam-Hub,Truck,56,93.5,51.9,460.92,4.19
2025-05-14,Makkah-Hub,Motorbike,399,55.7,41.7,888.55,3.55
2025-05-14,Makkah-Hub,Van,249,55.7,41.2,1079.54,3.29
2025-05-14,Makkah-Hub,Truck,73,55.7,54.4,603.96,3.39
2025-05-14,Madinah-Hub,Motorbike,276,94.3,15.5,641.62,4.38
2025-05-14,Madinah-Hub,Van,171,94.3,42.0,800.51,4.61
2025-05-14,Madinah-Hub,Truck,48,94.3,39.0,380.01,4.38
2025-05-15,Riyadh-Hub,Motorbike,775,94.4,26.1,1779.64,3.62
2025-05-15,Riyadh-Hub,Van,450,94.4,36.3,2050.55,3.93
2025-05-15,Riyadh-Hub,Truck,127,94.4,57.6,979.22,3.87
2025-05-15,Jeddah-Hub,Motorbike,568,85.1,36.8,1263.2,3.71
2025-05-15,Jeddah-Hub,Van,385,85.1,29.3,1789.59,4.26
2025-05-15,Jeddah-Hub,Truck,108,85.1,57.4,889.96,3.93
2025-05-15,Dammam-Hub,Motorbike,368,95.2,31.9,814.51,4.48
2025-05-15,Dammam-Hub,Van,214,95.2,33.6,973.31,3.9
2025-05-15,Dammam-Hub,Truck,64,95.2,40.2,534.5,4.38
2025-05-15,Makkah-Hub,Motorbike,442,66.5,27.2,1025.93,3.51
2025-05-15,Makkah-Hub,Van,247,66.5,44.1,1147.24,3.62
2025-05-15,Makkah-Hub,Truck,81,66.5,55.7,618.92,3.74
2025-05-15,Madinah-Hub,Motorbike,282,93.9,23.7,622.46,4.88
2025-05-15,Madinah-Hub,Van,195,93.9,34.6,864.28,4.39
2025-05-15,Madinah-Hub,Truck,50,93.9,52.2,383.11,3.98
2025-05-16,Riyadh-Hub,Motorbike,636,91.4,32.0,1390.32,4.01
2025-05-16,Riyadh-Hub,Van,373,91.4,24.2,1747.86,3.78
2025-05-16,Riyadh-Hub,Truck,100,91.4,47.5,831.34,4.06
2025-05-16,Jeddah-Hub,Motorbike,505,85.6,19.9,1095.83,3.95
2025-05-16,Jeddah-Hub,Van,297,85.6,28.7,1271.28,4.21
2025-05-16,Jeddah-Hub,Truck,82,85.6,52.4,641.14,4.33
2025-05-16,Dammam-Hub,Motorbike,258,93.4,31.8,597.83,4.09
2025-05-16,Dammam-Hub,Van,180,93.4,27.2,836.87,3.76
2025-05-16,Dammam-Hub,Truck,44,93.4,46.3,355.61,4.55
2025-05-16,Makkah-Hub,Motorbike,361,55.3,36.7,816.67,3.72
2025-05-16,Makkah-Hub,Van,238,55.3,43.9,1117.34,3.15
2025-05-16,Makkah-Hub,Truck,61,55.3,65.4,497.21,3.44
2025-05-16,Madinah-Hub,Motorbike,231,86.7,29.6,506.41,4.21
2025-05-16,Madinah-Hub,Van,132,86.7,29.3,620.47,4.0
2025-05-16,Madinah-Hub,Truck,38,86.7,43.4,299.09,4.14
2025-05-17,Riyadh-Hub,Motorbike,765,90.3,30.5,1686.85,4.11
2025-05-17,Riyadh-Hub,Van,427,90.3,27.8,2009.35,4.57
2025-05-17,Riyadh-Hub,Truck,133,90.3,51.5,1081.99,4.03
2025-05-17,Jeddah-Hub,Motorbike,579,88.0,28.0,1339.87,4.38
2025-05-17,Jeddah-Hub,Van,379,88.0,39.3,1638.9,4.19
2025-05-17,Jeddah-Hub,Truck,118,88.0,36.3,966.65,4.48
2025-05-17,Dammam-Hub,Motorbike,360,92.9,28.3,781.2,3.93
2025-05-17,Dammam-Hub,Van,219,92.9,27.7,976.46,4.36
2025-05-17,Dammam-Hub,Truck,58,92.9,42.1,454.17,4.12
2025-05-17,Makkah-Hub,Motorbike,430,64.4,31.0,971.0,3.41
2025-05-17,Makkah-Hub,Van,269,64.4,40.1,1162.41,3.52
2025-05-17,Makkah-Hub,Truck,77,64.4,57.0,600.99,3.37
2025-05-17,Madinah-Hub,Motorbike,285,92.6,28.4,620.94,3.85
2025-05-17,Madinah-Hub,Van,192,92.6,36.9,838.58,4.31
2025-05-17,Madinah-Hub,Truck,52,92.6,44.3,398.32,3.91
2025-05-18,Riyadh-Hub,Motorbike,708,90.6,21.7,1520.5,4.43
2025-05-18,Riyadh-Hub,Van,443,90.6,41.7,2087.04,4.11
2025-05-18,Riyadh-Hub,Truck,124,90.6,43.2,1003.59,4.02
2025-05-18,Jeddah-Hub,Motorbike,607,87.1,18.1,1418.64,3.53
2025-05-18,Jeddah-Hub,Van,372,87.1,36.2,1609.68,4.26
2025-05-18,Jeddah-Hub,Truck,119,87.1,51.4,953.01,4.4
2025-05-18,Dammam-Hub,Motorbike,361,92.8,29.9,809.79,4.01
2025-05-18,Dammam-Hub,Van,215,92.8,26.9,950.41,4.83
2025-05-18,Dammam-Hub,Truck,65,92.8,48.7,514.78,3.96
2025-05-18,Makkah-Hub,Motorbike,425,70.6,33.1,1004.27,3.54
2025-05-18,Makkah-Hub,Van,287,70.6,39.3,1336.22,3.66
2025-05-18,Makkah-Hub,Truck,74,70.6,59.0,604.2,4.21
2025-05-18,Madinah-Hub,Motorbike,283,91.0,31.9,617.87,4.28
2025-05-18,Madinah-Hub,Van,168,91.0,40.4,791.64,4.1
2025-05-18,Madinah-Hub,Truck,52,91.0,32.7,397.14,4.23
2025-05-19,Riyadh-Hub,Motorbike,695,92.6,16.5,1602.78,4.28
